GROUPING,CODE,NDC11,MOLECULE,SOURCE_COMPILE,SOURCE_DM,SOURCE_UCB,SOURCE_KOMODO,
STEROIDS,,57866358103,DEXAMETHASONE,,,,1,
STEROIDS,,57866403701,METHYLPREDNISOLONE,,,,1,
STEROIDS,,57866432604,PREDNISONE,,,,1,
STEROIDS,,63777024801,HYDROCORTISONE,,,,1,
STEROIDS,,9005602,METHYLPREDNISOLONE,,,,1,
STEROIDS,,165017070,PREDNISOLONE,,,,1,
STEROIDS,,168025003,DEXAMETHASONE,,,,1,
STEROIDS,,381005110,HYDROCORTISONE,,,,1,
STEROIDS,,67296145707,PREDNISONE,,,,1,
STEROIDS,,11383018551,CORTISONE ACETATE,,,,1,
STEROIDS,,71335215302,PREDNISONE,,,,1,
STEROIDS,,904300005,PREDNISOLONE,,,,1,
STEROIDS,,68788938403,DEXAMETHASONE,,,,1,
STEROIDS,,43478027361,HYDROCORTISONE,,,,1,
STEROIDS,,298687861,PREDNISOLONE,,,,1,
STEROIDS,,12698029302,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,52959009203,DEXAMETHASONE,,,,1,
STEROIDS,,49999072305,DEXAMETHASONE,,,,1,
STEROIDS,,66008704,HYDROCORTISONE,,,,1,
STEROIDS,,54348099810,PREDNISONE,,,,1,
STEROIDS,,536127780,HYDROCORTISONE,,,,1,
STEROIDS,,182220633,HYDROCORTISONE,,,,1,
STEROIDS,,21130036964,HYDROCORTISONE,,,,1,
STEROIDS,,50349014305,PREDNISONE,,,,1,
STEROIDS,,42192014014,CORTISONE ACETATE,,,,1,
STEROIDS,,68788917208,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,51672133805,PREDNISOLONE,,,,1,
STEROIDS,,51672201303,HYDROCORTISONE,,,,1,
STEROIDS,,6014750,DEXAMETHASONE,,,,1,
STEROIDS,,50989060053,PREDNISOLONE,,,,1,
STEROIDS,,82094040501,METHYLPREDNISOLONE,,,,1,
STEROIDS,,186037228,BUDESONIDE,,,,1,
STEROIDS,,11845038103,BETAMETHASONE,,,,1,
STEROIDS,,5345834,PREDNISONE,,,,1,
STEROIDS,,11845708002,HYDROCORTISONE,,,,1,
STEROIDS,,736007330,PREDNISOLONE,,,,1,
STEROIDS,,85013608,BETAMETHASONE,,,,1,
STEROIDS,,615651639,PREDNISONE,,,,1,
STEROIDS,,24488003419,HYDROCORTISONE,,,,1,
STEROIDS,,24717010101,METHYLPREDNISOLONE,,,,1,
STEROIDS,,63629158700,PREDNISONE,,,,1,
STEROIDS,,54868084302,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,247010008,PREDNISONE,,,,1,
STEROIDS,,247014845,BETAMETHASONE,,,,1,
STEROIDS,,23490615804,PREDNISONE,,,,1,
STEROIDS,,55887087945,BETAMETHASONE,,,,1,
STEROIDS,,223151602,PREDNISONE,,,,1,
STEROIDS,,814204014,CORTISONE ACETATE,,,,1,
STEROIDS,,43683012501,HYDROCORTISONE,,,,1,
STEROIDS,,58016078160,DEXAMETHASONE,,,,1,
STEROIDS,,16590040421,PREDNISONE,,,,1,
STEROIDS,,603156515,CORTISONE ACETATE,,,,1,
STEROIDS,,462015315,HYDROCORTISONE,,,,1,
STEROIDS,,69179049102,HYDROCORTISONE,,,,1,
STEROIDS,,55045113806,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,41167033500,HYDROCORTISONE,,,,1,
STEROIDS,,904081805,BETAMETHASONE,,,,1,
STEROIDS,,35356081940,PREDNISONE,,,,1,
STEROIDS,,54569108400,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,43234011043,CORTISONE ACETATE,,,,1,
STEROIDS,,51138014650,PREDNISONE,,,,1,
STEROIDS,,781150001,PREDNISONE,,,,1,
STEROIDS,,59439045502,PREDNISOLONE,,,,1,
STEROIDS,,68071232404,BETAMETHASONE,,,,1,
STEROIDS,,405262577,DEXAMETHASONE,,,,1,
STEROIDS,,23490070401,CORTISONE ACETATE,,,,1,
STEROIDS,,45802019097,HYDROCORTISONE,,,,1,
STEROIDS,,72162116901,PREDNISONE,,,,1,
STEROIDS,,68788069802,PREDNISONE,,,,1,
STEROIDS,,302550110,PREDNISONE,,,,1,
STEROIDS,,51655020853,PREDNISONE,,,,1,
STEROIDS,,63094234501,BETAMETHASONE,,,,1,
STEROIDS,,55045160007,HYDROCORTISONE,,,,1,
STEROIDS,,41250044303,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,13411022701,PREDNISONE,,,,1,
STEROIDS,,536833097,HYDROCORTISONE,,,,1,
STEROIDS,,62584083401,PREDNISONE,,,,1,
STEROIDS,,781740970,HYDROCORTISONE,,,,1,
STEROIDS,,785804705,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,801006037,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,223788101,HYDROCORTISONE,,,,1,
STEROIDS,,6061968,HYDROCORTISONE,,,,1,
STEROIDS,,904793858,DEXAMETHASONE,,,,1,
STEROIDS,,75987002002,PREDNISONE,,,,1,
STEROIDS,,591544901,DEXAMETHASONE,,,,1,
STEROIDS,,68071020820,PREDNISONE,,,,1,
STEROIDS,,11822097301,CORTISONE ACETATE,,,,1,
STEROIDS,,52722024930,PREDNISOLONE,,,,1,
STEROIDS,,179061050,PREDNISONE,,,,1,
STEROIDS,,68599118202,HYDROCORTISONE,,,,1,
STEROIDS,,57561080402,DEXAMETHASONE,,,,1,
STEROIDS,,68788835306,HYDROCORTISONE,,,,1,
STEROIDS,,48102004711,DEXAMETHASONE,,,,1,
STEROIDS,,68599118201,HYDROCORTISONE,,,,1,
STEROIDS,,51143005902,HYDROCORTISONE,,,,1,
STEROIDS,,14222200301,HYDROCORTISONE,,,,1,
STEROIDS,,54569709500,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,67296032301,HYDROCORTISONE,,,,1,
STEROIDS,,63941031201,HYDROCORTISONE,,,,1,
STEROIDS,,52125023615,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,44577062302,HYDROCORTISONE,,,,1,
STEROIDS,,10356012053,HYDROCORTISONE,,,,1,
STEROIDS,,10417000601,CORTISONE ACETATE,,,,1,
STEROIDS,,44118070430,CORTISONE ACETATE,,,,1,
STEROIDS,,53014020113,DEXAMETHASONE,,,,1,
STEROIDS,,61392076151,PREDNISONE,,,,1,
STEROIDS,,781148513,PREDNISONE,,,,1,
STEROIDS,,40085002815,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,254508521,PREDNISONE,,,,1,
STEROIDS,,254785074,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,254358028,HYDROCORTISONE,,,,1,
STEROIDS,,254778178,HYDROCORTISONE,,,,1,
STEROIDS,,66267081206,PREDNISONE,,,,1,
STEROIDS,,66267081210,PREDNISONE,,,,1,
STEROIDS,,49999000842,PREDNISONE,,,,1,
STEROIDS,,70771134904,METHYLPREDNISOLONE,,,,1,
STEROIDS,,70771135108,METHYLPREDNISOLONE,,,,1,
STEROIDS,,58016096510,DEXAMETHASONE,,,,1,
STEROIDS,,115703301,CORTISONE ACETATE,,,,1,
STEROIDS,,42254028380,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,60687052479,BUDESONIDE,,,,1,
STEROIDS,,11695446901,PREDNISOLONE,,,,1,
STEROIDS,,58016325201,BETAMETHASONE,,,,1,
STEROIDS,,53261092702,BETAMETHASONE,,,,1,
STEROIDS,,53268034310,HYDROCORTISONE,,,,1,
STEROIDS,,179165871,CORTISONE ACETATE,,,,1,
STEROIDS,,179170477,CORTISONE ACETATE,,,,1,
STEROIDS,,45802028306,HYDROCORTISONE,,,,1,
STEROIDS,,45802043805,HYDROCORTISONE,,,,1,
STEROIDS,,955171016,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68788702201,CORTISONE ACETATE,,,,1,
STEROIDS,,68032037997,HYDROCORTISONE,,,,1,
STEROIDS,,68047070201,DEXAMETHASONE,,,,1,
STEROIDS,,63868069328,HYDROCORTISONE,,,,1,
STEROIDS,,49158035620,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,59366270704,HYDROCORTISONE,,,,1,
STEROIDS,,586050603,PREDNISONE,,,,1,
STEROIDS,,49648057120,HYDROCORTISONE,,,,1,
STEROIDS,,52078108,METHYLPREDNISOLONE,,,,1,
STEROIDS,,9075801,METHYLPREDNISOLONE,,,,1,
STEROIDS,,166009531,HYDROCORTISONE,,,,1,
STEROIDS,,168005515,BETAMETHASONE,,,,1,
STEROIDS,,381025221,METHYLPREDNISOLONE,,,,1,
STEROIDS,,54868029503,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,55045345800,HYDROCORTISONE,,,,1,
STEROIDS,,41250058428,HYDROCORTISONE,,,,1,
STEROIDS,,16571067621,CORTISONE ACETATE,,,,1,
STEROIDS,,641614501,DEXAMETHASONE,,,,1,
STEROIDS,,472032126,HYDROCORTISONE,,,,1,
STEROIDS,,52125014401,METHYLPREDNISOLONE,,,,1,
STEROIDS,,52959003903,HYDROCORTISONE,,,,1,
STEROIDS,,47682024369,CORTISONE ACETATE,,,,1,
STEROIDS,,33342033180,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,11822049903,HYDROCORTISONE,,,,1,
STEROIDS,,50436075902,PREDNISOLONE,,,,1,
STEROIDS,,71205072960,PREDNISONE,,,,1,
STEROIDS,,66993093861,BETAMETHASONE,,,,1,
STEROIDS,,51672128202,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,51672131002,BETAMETHASONE,,,,1,
STEROIDS,,52906100500,HYDROCORTISONE,,,,1,
STEROIDS,,440816710,PREDNISONE,,,,1,
STEROIDS,,52297000910,HYDROCORTISONE,,,,1,
STEROIDS,,68788679603,BUDESONIDE,,,,1,
STEROIDS,,736005110,HYDROCORTISONE,,,,1,
STEROIDS,,54868278700,PREDNISOLONE,,,,1,
STEROIDS,,66915053102,CORTISONE ACETATE,,,,1,
STEROIDS,,58287505,PREDNISOLONE,,,,1,
STEROIDS,,69097031986,BUDESONIDE,,,,1,
STEROIDS,,63629845601,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,54771161301,METHYLPREDNISOLONE,,,,1,
STEROIDS,,51991001321,CORTISONE ACETATE,,,,1,
STEROIDS,,51991027141,HYDROCORTISONE,,,,1,
STEROIDS,,68071184405,HYDROCORTISONE,,,,1,
STEROIDS,,490715689,PREDNISONE,,,,1,
STEROIDS,,11695140606,CORTISONE ACETATE,,,,1,
STEROIDS,,11695180201,PREDNISONE,,,,1,
STEROIDS,,68898012708,HYDROCORTISONE,,,,1,
STEROIDS,,53506072824,PREDNISONE,,,,1,
STEROIDS,,54868056501,HYDROCORTISONE,,,,1,
STEROIDS,,11086003211,HYDROCORTISONE,,,,1,
STEROIDS,,182136443,HYDROCORTISONE,,,,1,
STEROIDS,,53002030912,PREDNISONE,,,,1,
STEROIDS,,53002030925,PREDNISONE,,,,1,
STEROIDS,,72056004064,HYDROCORTISONE,,,,1,
STEROIDS,,247010027,PREDNISONE,,,,1,
STEROIDS,,55154273208,DEXAMETHASONE,,,,1,
STEROIDS,,364008301,CORTISONE ACETATE,,,,1,
STEROIDS,,63629374203,DEXAMETHASONE,,,,1,
STEROIDS,,68188048002,PREDNISOLONE,,,,1,
STEROIDS,,33261043001,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,70518202302,METHYLPREDNISOLONE,,,,1,
STEROIDS,,603156758,PREDNISOLONE,,,,1,
STEROIDS,,61919059415,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,43684010011,HYDROCORTISONE,,,,1,
STEROIDS,,68001052645,CORTISONE ACETATE,,,,1,
STEROIDS,,16590036420,HYDROCORTISONE,,,,1,
STEROIDS,,41167003909,HYDROCORTISONE,,,,1,
STEROIDS,,71335046403,PREDNISONE,,,,1,
STEROIDS,,54569112100,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,54569124200,HYDROCORTISONE,,,,1,
STEROIDS,,54569155600,BETAMETHASONE,,,,1,
STEROIDS,,61135022704,BETAMETHASONE,,,,1,
STEROIDS,,68071236205,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,17033033512,BETAMETHASONE,,,,1,
STEROIDS,,52959116000,HYDROCORTISONE,,,,1,
STEROIDS,,615843939,PREDNISONE,,,,1,
STEROIDS,,49035001140,HYDROCORTISONE,,,,1,
STEROIDS,,70795241202,CORTISONE ACETATE,,,,1,
STEROIDS,,77720003101,CORTISONE ACETATE,,,,1,
STEROIDS,,64579003401,DEXAMETHASONE,,,,1,
STEROIDS,,45802006336,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68788768104,BETAMETHASONE,,,,1,
STEROIDS,,54569584000,PREDNISONE,,,,1,
STEROIDS,,378016550,PREDNISONE,,,,1,
STEROIDS,,50268040611,HYDROCORTISONE,,,,1,
STEROIDS,,55048059921,PREDNISONE,,,,1,
STEROIDS,,53002090468,HYDROCORTISONE,,,,1,
STEROIDS,,55045177205,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,55154707505,DEXAMETHASONE,,,,1,
STEROIDS,,52493051524,BETAMETHASONE,,,,1,
STEROIDS,,16590023480,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,52565001915,BETAMETHASONE,,,,1,
STEROIDS,,13411022902,PREDNISONE,,,,1,
STEROIDS,,555012902,DEXAMETHASONE,,,,1,
STEROIDS,,68788011701,PREDNISONE,,,,1,
STEROIDS,,498080034,HYDROCORTISONE,,,,1,
STEROIDS,,223415920,HYDROCORTISONE,,,,1,
STEROIDS,,223648505,DEXAMETHASONE,,,,1,
STEROIDS,,51728065801,DEXAMETHASONE,,,,1,
STEROIDS,,591544201,PREDNISONE,,,,1,
STEROIDS,,68788992401,HYDROCORTISONE,,,,1,
STEROIDS,,259038948,PREDNISONE,,,,1,
STEROIDS,,247004605,PREDNISOLONE,,,,1,
STEROIDS,,37050101,HYDROCORTISONE,,,,1,
STEROIDS,,591505904,PREDNISOLONE,,,,1,
STEROIDS,,14290031145,HYDROCORTISONE,,,,1,
STEROIDS,,70069002501,DEXAMETHASONE,,,,1,
STEROIDS,,76420010410,HYDROCORTISONE,,,,1,
STEROIDS,,52959057505,BETAMETHASONE,,,,1,
STEROIDS,,113136964,HYDROCORTISONE,,,,1,
STEROIDS,,51414010708,HYDROCORTISONE,,,,1,
STEROIDS,,71850182401,CORTISONE ACETATE,,,,1,
STEROIDS,,40002000302,HYDROCORTISONE,,,,1,
STEROIDS,,143147325,PREDNISONE,,,,1,
STEROIDS,,58864042330,PREDNISONE,,,,1,
STEROIDS,,40085002915,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,254509315,PREDNISONE,,,,1,
STEROIDS,,50090263800,METHYLPREDNISOLONE,,,,1,
STEROIDS,,37808036964,CORTISONE ACETATE,,,,1,
STEROIDS,,42254018028,HYDROCORTISONE,,,,1,
STEROIDS,,54868624800,HYDROCORTISONE,,,,1,
STEROIDS,,54925003240,BETAMETHASONE,,,,1,
STEROIDS,,70518307800,HYDROCORTISONE,,,,1,
STEROIDS,,58016099336,METHYLPREDNISOLONE,,,,1,
STEROIDS,,517493025,DEXAMETHASONE,,,,1,
STEROIDS,,68032042612,CORTISONE ACETATE,,,,1,
STEROIDS,,63868059728,HYDROCORTISONE,,,,1,
STEROIDS,,79903009101,HYDROCORTISONE,,,,1,
STEROIDS,,363097202,CORTISONE ACETATE,,,,1,
STEROIDS,,603705239,HYDROCORTISONE,,,,1,
STEROIDS,,49158013908,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,46193010310,PREDNISOLONE,,,,1,
STEROIDS,,49158023103,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,49035070301,BUDESONIDE,,,,1,
STEROIDS,,409568401,METHYLPREDNISOLONE,,,,1,
STEROIDS,,79903009104,HYDROCORTISONE,,,,1,
STEROIDS,,10038002845,HYDROCORTISONE,,,,1,
STEROIDS,,10038043507,HYDROCORTISONE,,,,1,
STEROIDS,,894572302,PREDNISONE,,,,1,
STEROIDS,,23080490,HYDROCORTISONE,,,,1,
STEROIDS,,55253048002,PREDNISOLONE,,,,1,
STEROIDS,,50428445264,HYDROCORTISONE,,,,1,
STEROIDS,,52079295,DEXAMETHASONE,,,,1,
STEROIDS,,9307303,METHYLPREDNISOLONE,,,,1,
STEROIDS,,67296145701,PREDNISONE,,,,1,
STEROIDS,,67296145702,PREDNISONE,,,,1,
STEROIDS,,41250006302,HYDROCORTISONE,,,,1,
STEROIDS,,54868022801,HYDROCORTISONE,,,,1,
STEROIDS,,63187009545,BETAMETHASONE,,,,1,
STEROIDS,,11673031985,HYDROCORTISONE,,,,1,
STEROIDS,,11673036964,HYDROCORTISONE,,,,1,
STEROIDS,,472032126,CORTISONE ACETATE,,,,1,
STEROIDS,,55887045915,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,63874079515,DEXAMETHASONE,,,,1,
STEROIDS,,102329001,DEXAMETHASONE,,,,1,
STEROIDS,,66008301,HYDROCORTISONE,,,,1,
STEROIDS,,70518109700,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68462013159,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,65853123,HYDROCORTISONE,,,,1,
STEROIDS,,55887045130,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,47781014610,BUDESONIDE,,,,1,
STEROIDS,,71205097612,CORTISONE ACETATE,,,,1,
STEROIDS,,59196001104,PREDNISOLONE,,,,1,
STEROIDS,,71205074128,PREDNISONE,,,,1,
STEROIDS,,364675153,BETAMETHASONE,,,,1,
STEROIDS,,51672128508,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,21695030718,PREDNISONE,,,,1,
STEROIDS,,93681655,BUDESONIDE,,,,1,
STEROIDS,,440816630,PREDNISONE,,,,1,
STEROIDS,,405466601,METHYLPREDNISOLONE,,,,1,
STEROIDS,,737116531,HYDROCORTISONE,,,,1,
STEROIDS,,11917004959,CORTISONE ACETATE,,,,1,
STEROIDS,,33261097901,HYDROCORTISONE,,,,1,
STEROIDS,,69097031853,BUDESONIDE,,,,1,
STEROIDS,,63629861901,BETAMETHASONE,,,,1,
STEROIDS,,63629869001,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,85001105,BETAMETHASONE,,,,1,
STEROIDS,,54868153101,CORTISONE ACETATE,,,,1,
STEROIDS,,839136506,HYDROCORTISONE,,,,1,
STEROIDS,,839520753,HYDROCORTISONE,,,,1,
STEROIDS,,13925016520,CORTISONE ACETATE,,,,1,
STEROIDS,,13983035064,PREDNISOLONE,,,,1,
STEROIDS,,54569430900,PREDNISOLONE,,,,1,
STEROIDS,,54868107001,DEXAMETHASONE,,,,1,
STEROIDS,,839666325,DEXAMETHASONE,,,,1,
STEROIDS,,55154393905,METHYLPREDNISOLONE,,,,1,
STEROIDS,,49999028515,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,904712761,PREDNISONE,,,,1,
STEROIDS,,462003315,BETAMETHASONE,,,,1,
STEROIDS,,54868569200,BETAMETHASONE,,,,1,
STEROIDS,,713075915,BETAMETHASONE,,,,1,
STEROIDS,,55045160006,HYDROCORTISONE,,,,1,
STEROIDS,,55045209502,HYDROCORTISONE,,,,1,
STEROIDS,,67777022402,CORTISONE ACETATE,,,,1,
STEROIDS,,16590019015,PREDNISOLONE,,,,1,
STEROIDS,,11527010774,HYDROCORTISONE,,,,1,
STEROIDS,,781751514,BUDESONIDE,,,,1,
STEROIDS,,785906910,HYDROCORTISONE,,,,1,
STEROIDS,,247056497,HYDROCORTISONE,,,,1,
STEROIDS,,414006336,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,18837035310,PREDNISONE,,,,1,
STEROIDS,,33252071,HYDROCORTISONE,,,,1,
STEROIDS,,68071333303,HYDROCORTISONE,,,,1,
STEROIDS,,63868020212,HYDROCORTISONE,,,,1,
STEROIDS,,61106855002,PREDNISOLONE,,,,1,
STEROIDS,,247020128,HYDROCORTISONE,,,,1,
STEROIDS,,60855031705,PREDNISOLONE,,,,1,
STEROIDS,,63629905701,HYDROCORTISONE,,,,1,
STEROIDS,,52959119200,PREDNISOLONE,,,,1,
STEROIDS,,52959142803,PREDNISOLONE,,,,1,
STEROIDS,,536510795,HYDROCORTISONE,,,,1,
STEROIDS,,61392013651,METHYLPREDNISOLONE,,,,1,
STEROIDS,,61392013654,METHYLPREDNISOLONE,,,,1,
STEROIDS,,45802000402,HYDROCORTISONE,,,,1,
STEROIDS,,10135075124,CORTISONE ACETATE,,,,1,
STEROIDS,,70518153401,DEXAMETHASONE,,,,1,
STEROIDS,,26053010601,DEXAMETHASONE,,,,1,
STEROIDS,,45802002042,BETAMETHASONE,,,,1,
STEROIDS,,45802002146,BETAMETHASONE,,,,1,
STEROIDS,,701051915,HYDROCORTISONE,,,,1,
STEROIDS,,69396002802,HYDROCORTISONE,,,,1,
STEROIDS,,11980018010,PREDNISOLONE,,,,1,
STEROIDS,,61360131705,BETAMETHASONE,,,,1,
STEROIDS,,14290027015,HYDROCORTISONE,,,,1,
STEROIDS,,67296015901,HYDROCORTISONE,,,,1,
STEROIDS,,65255018207,CORTISONE ACETATE,,,,1,
STEROIDS,,71205003315,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,51414010705,HYDROCORTISONE,,,,1,
STEROIDS,,51432018110,HYDROCORTISONE,,,,1,
STEROIDS,,59898080002,HYDROCORTISONE,,,,1,
STEROIDS,,603533921,PREDNISONE,,,,1,
STEROIDS,,51414010709,HYDROCORTISONE,,,,1,
STEROIDS,,363034357,HYDROCORTISONE,,,,1,
STEROIDS,,63874037320,PREDNISONE,,,,1,
STEROIDS,,254509335,PREDNISONE,,,,1,
STEROIDS,,68220007810,HYDROCORTISONE,,,,1,
STEROIDS,,50742031550,BETAMETHASONE,,,,1,
STEROIDS,,66466522505,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,66467432400,PREDNISONE,,,,1,
STEROIDS,,49999005912,DEXAMETHASONE,,,,1,
STEROIDS,,21695097115,HYDROCORTISONE,,,,1,
STEROIDS,,58016096593,DEXAMETHASONE,,,,1,
STEROIDS,,115292003,CORTISONE ACETATE,,,,1,
STEROIDS,,42254036140,PREDNISONE,,,,1,
STEROIDS,,54925003215,BETAMETHASONE,,,,1,
STEROIDS,,47046015702,HYDROCORTISONE,,,,1,
STEROIDS,,58016021836,PREDNISONE,,,,1,
STEROIDS,,58016310901,BETAMETHASONE,,,,1,
STEROIDS,,45802043870,CORTISONE ACETATE,,,,1,
STEROIDS,,45802062786,BUDESONIDE,,,,1,
STEROIDS,,49158014120,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,677074746,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,10609068001,PREDNISONE,,,,1,
STEROIDS,,63304040501,HYDROCORTISONE,,,,1,
STEROIDS,,71335173602,PREDNISONE,,,,1,
STEROIDS,,61392040860,PREDNISONE,,,,1,
STEROIDS,,61392041790,PREDNISONE,,,,1,
STEROIDS,,586050503,PREDNISONE,,,,1,
STEROIDS,,23088960,HYDROCORTISONE,,,,1,
STEROIDS,,9007301,METHYLPREDNISOLONE,,,,1,
STEROIDS,,9348616,HYDROCORTISONE,,,,1,
STEROIDS,,168002229,HYDROCORTISONE,,,,1,
STEROIDS,,38396005903,CORTISONE ACETATE,,,,1,
STEROIDS,,378818050,BETAMETHASONE,,,,1,
STEROIDS,,68387056801,DEXAMETHASONE,,,,1,
STEROIDS,,68387064201,PREDNISOLONE,,,,1,
STEROIDS,,62135011437,DEXAMETHASONE,,,,1,
STEROIDS,,61570007001,HYDROCORTISONE,,,,1,
STEROIDS,,71335214908,PREDNISONE,,,,1,
STEROIDS,,63874017505,PREDNISOLONE,,,,1,
STEROIDS,,47837012401,PREDNISONE,,,,1,
STEROIDS,,47854056605,HYDROCORTISONE,,,,1,
STEROIDS,,472032116,HYDROCORTISONE,,,,1,
STEROIDS,,472049015,HYDROCORTISONE,,,,1,
STEROIDS,,35356017805,METHYLPREDNISOLONE,,,,1,
STEROIDS,,59746000106,METHYLPREDNISOLONE,,,,1,
STEROIDS,,58768029636,PREDNISOLONE,,,,1,
STEROIDS,,69636305003,CORTISONE ACETATE,,,,1,
STEROIDS,,677011710,PREDNISONE,,,,1,
STEROIDS,,11673047116,HYDROCORTISONE,,,,1,
STEROIDS,,55150031425,METHYLPREDNISOLONE,,,,1,
STEROIDS,,247136530,METHYLPREDNISOLONE,,,,1,
STEROIDS,,58016642801,PREDNISOLONE,,,,1,
STEROIDS,,93067375,BETAMETHASONE,,,,1,
STEROIDS,,364210372,BETAMETHASONE,,,,1,
STEROIDS,,402066110,DEXAMETHASONE,,,,1,
STEROIDS,,21695052115,BETAMETHASONE,,,,1,
STEROIDS,,51672020101,HYDROCORTISONE,,,,1,
STEROIDS,,29500243901,HYDROCORTISONE,,,,1,
STEROIDS,,731030570,PREDNISOLONE,,,,1,
STEROIDS,,50090468000,BETAMETHASONE,,,,1,
STEROIDS,,67877047075,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,66336005820,PREDNISONE,,,,1,
STEROIDS,,33751007310,PREDNISOLONE,,,,1,
STEROIDS,,68850000108,DEXAMETHASONE,,,,1,
STEROIDS,,63629775202,PREDNISONE,,,,1,
STEROIDS,,55154494909,PREDNISONE,,,,1,
STEROIDS,,65649040130,HYDROCORTISONE,,,,1,
STEROIDS,,54868064001,PREDNISOLONE,,,,1,
STEROIDS,,70518298200,METHYLPREDNISOLONE,,,,1,
STEROIDS,,54569402600,PREDNISONE,,,,1,
STEROIDS,,55154525004,CORTISONE ACETATE,,,,1,
STEROIDS,,228221616,HYDROCORTISONE,,,,1,
STEROIDS,,53492200501,PREDNISONE,,,,1,
STEROIDS,,839704952,BETAMETHASONE,,,,1,
STEROIDS,,247010006,PREDNISONE,,,,1,
STEROIDS,,247011120,HYDROCORTISONE,,,,1,
STEROIDS,,23490685901,HYDROCORTISONE,,,,1,
STEROIDS,,63187056810,HYDROCORTISONE,,,,1,
STEROIDS,,69454302,DEXAMETHASONE,,,,1,
STEROIDS,,85001005,PREDNISOLONE,,,,1,
STEROIDS,,62947681506,BUDESONIDE,,,,1,
STEROIDS,,247077010,HYDROCORTISONE,,,,1,
STEROIDS,,69695197501,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,719127715,DEXAMETHASONE,,,,1,
STEROIDS,,713032715,BETAMETHASONE,,,,1,
STEROIDS,,42961022004,CORTISONE ACETATE,,,,1,
STEROIDS,,24208004002,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,16590040425,PREDNISONE,,,,1,
STEROIDS,,904214160,PREDNISONE,,,,1,
STEROIDS,,55045185208,HYDROCORTISONE,,,,1,
STEROIDS,,72570010630,HYDROCORTISONE,,,,1,
STEROIDS,,25332200701,HYDROCORTISONE,,,,1,
STEROIDS,,11527011175,CORTISONE ACETATE,,,,1,
STEROIDS,,68071439705,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,58016021721,PREDNISONE,,,,1,
STEROIDS,,58016021724,PREDNISONE,,,,1,
STEROIDS,,469101000,METHYLPREDNISOLONE,,,,1,
STEROIDS,,496072675,CORTISONE ACETATE,,,,1,
STEROIDS,,498080033,HYDROCORTISONE,,,,1,
STEROIDS,,223416002,HYDROCORTISONE,,,,1,
STEROIDS,,223425945,BETAMETHASONE,,,,1,
STEROIDS,,998063006,DEXAMETHASONE,,,,1,
STEROIDS,,55045153306,PREDNISONE,,,,1,
